Repo,IssueNum,Title_Description,Fixers,Labels,Created_at,Closed_at,Creator,Commentators,Label_adders,Label_removers,Assigns,Unassigns,Closer,Links
electron/electron,10864,"Notification API do not work with Windows 10 16299.19 (fall creators update) <!--
Thanks for opening an issue! A few things to keep in mind:

- The issue tracker is only for bugs and feature requests.
- Before reporting a bug, please try reproducing your issue against
  the latest version of Electron.
- If you need general advice, join our Slack: http://atom-slack.herokuapp.com
-->

* Electron version: 1.7.8
* Operating system: Windows 10 16299.19 - latest **update**

### Expected behavior

Create a desktop notifications.

### Actual behavior

No notification.

### How to reproduce

Try with yours https://github.com/electron/electron-api-demos
",felixrieseberg,platform/windows;bug :beetle:;component/notifications,2017-10-20T17:38:39Z,2021-06-17T18:27:02Z,GregorBiswanger,robinwassen;MarshallOfSound;adlk;levinunnink;latoohey;JimminiKin;hacdias;felixrieseberg;abardik;samuelcarreira;quietnumeric;ClaudiaStefan;EternallLight;sidneys;dustinsoftware;qqj1228,felixrieseberg,,felixrieseberg,,nornagon,
electron/electron,10877,"Electron 1.8.2 only runs 1 require script * Electron version: 1.8.2
* Operating system: MacOS

Git Repo to reproduce: 

https://github.com/dpgraham/electron-repro

### Description
The command `electron -r ./a -r ./b main` is only running `./a.js` on Electron 1.8.2-beta.1

When the same command is run on Electron 1.7, all three (`./a.js`, `./b.js`, `./main.js`) are run

(the three files all just run one console log with the name of the file)

### Expected behavior

This is what happens with Electron 1.7 and Electron 1.8.1

```
npm test
```

Output:
```
> electron -r ./a -r ./b main

A
B
Main
```

### Actual behavior
This is what happens with Electron 1.8.2
```
npm install electron@beta
npm test
```

Output:
```
> electron -r ./a -r ./b main

A
```

It never runs module b or main

### How to reproduce

```
git clone https://github.com/dpgraham/electron-repro
cd electron-repro
npm install
npm test # Success with Electron 1.7
npm install electron@beta
npm test # Fails with Electron 1.8.2
```
",felixrieseberg,bug :beetle:,2017-10-23T04:24:52Z,2017-10-25T00:21:09Z,dpgraham,felixrieseberg;dpgraham,felixrieseberg,,felixrieseberg,,felixrieseberg,
electron/electron,10880,"Disable setLoginItemSettings -> openAtLogin not working * Electron version: 1.7.9
* Operating system: macOS High Sierra (10.13)

### Expected behavior
`app.setLoginItemSettings({ openAtLogin: false });` should disable auto start.

### Actual behavior
`app.setLoginItemSettings({ openAtLogin: true });` adds app to auto start as expected. However setting it to `false` does not remove it. 
On macOS 10.12 it was working as expected.

### How to reproduce
In main or renderer run the following code
```js
console.log(app.getLoginItemSettings().openAtLogin); // either true or false if it has been set before
app.setLoginItemSettings({ openAtLogin: true }); 
console.log(app.getLoginItemSettings().openAtLogin); // true
app.setLoginItemSettings({ openAtLogin: false });
console.log(app.getLoginItemSettings().openAtLogin); // true
```

I've provided a test repo here:
```
$ git clone https://github.com/adlk/openAtLogin-issue -b master
$ npm install
$ npm start || electron .
```",codebytere,platform/macOS;bug :beetle:;3-0-x,2017-10-23T14:12:29Z,2018-10-12T22:19:27Z,adlk,michael-gollmick;djalmaaraujo;eivindml;usergit;dittos;joedawson;ccoble;mickours;pronebird;gavJackson;SilencerWeb;zhenchaoli;petervanderwalt;absalomedia;codebytere;sindresorhus;tshenin;Elias-Graf;aceimnorstuvwxz;seanlerner;lucasbento;kennethlynne,sofianguy,,,,nornagon,
electron/electron,10910,"Launching Electron creates an unwanted folder * Electron version: 1.8.2-beta 1
* Operating system: Windows 7

### Expected behavior

Launching electron should not create a subfolder.

### Actual behavior

Running electron creates a subfolder in the electron folder. The subfolder is named ""%HOMEDRIVE%%HOMEPATH%"" and contains subfolders AppData\Roaming\Electron\logs
I've not seen this behaviour in any previous version, and obviously %HOMEDRIVE%%HOMEPATH% are environnement variables names that should be expanded (hence the bug).

### How to reproduce

Download electron-v1.8.2-beta.1-win32-x64.zip
Launch electron.exe
See the folder appearing
 
",codebytere,platform/windows;bug :beetle:;version/1.8.x,2017-10-25T14:20:31Z,2017-10-27T21:30:55Z,ogo-adp,codebytere;ogo-adp,codebytere,,codebytere,,codebytere,
electron/electron,10940,"Notification onclick is triggered when clicking Close on alert Style MacOS High Sierra notification * Electron version: 1.7.9
* Operating system: 10.13 High Sierra

### Expected behavior

`Notification.onclick` should not be triggered when `Close` is clicked

### Actual behavior

`Notification.onclick` is triggered when `Close` is clicked

![notification-triggers-click](https://user-images.githubusercontent.com/320654/32076487-c1d4f4ca-ba65-11e7-9986-873ea3bd60ef.gif)

### How to reproduce

Enable alert style notifications for Electron in MacOS

```
  $ git clone git@github.com:gerges/electron-quick-start.git -b  issue/notification-close-triggers-click
  $ npm install
  $ npm run start
```",MarshallOfSound,platform/macOS;bug :beetle:;version/1.7.x,2017-10-26T20:53:47Z,2017-10-27T23:35:08Z,gerges-zz,gerges-zz;clusterberries,sofianguy,,MarshallOfSound,,MarshallOfSound,
electron/electron,11052,"Exception with Menu.setApplicationMenu(null) since 1.8.2-beta.2 * Electron version: 1.8.2-beta.2
* Operating system: macOS 10.13.1

### Expected behavior

As per documentation `Menu.setApplicationMenu(null)` should remove menu bar in Windows/Linux and do nothing in macOS.

### Actual behavior

Exception is thrown (starting with Electron 1.8.2-beta.2 version):

```
TypeError: Cannot read property 'constructor' of null
    at Function.Menu.setApplicationMenu (<hidden>/electron/dist/Electron.app/Contents/Resources/electron.asar/browser/api/menu.js:136:21)
    at App._electron.app.on (<hidden>)
    at emitTwo (events.js:130:20)
    at App.emit (events.js:213:7)
```

### How to reproduce

Try calling static `Menu.setApplicationMenu(null)` from app `ready` event.",felixrieseberg,platform/macOS;bug :beetle:;version/1.8.x,2017-11-07T20:02:19Z,2017-11-11T03:33:19Z,simast,felixrieseberg,felixrieseberg;sofianguy,,felixrieseberg,,MarshallOfSound,
electron/electron,11053,"`navigator.languages` returns an empty array * Electron version: 1.7.9
* Operating system: macOS

### Expected behavior
`navigator.languages` should return array of user's preferred languages, e.g. `[""en-US"", ""zh-CN"", ""ja-JP""]`

### Actual behavior
`navigator.languages` returns an empty array `[]`

### How to reproduce
Create a primitive HTML file that logs `navigator.languages` into console. Then try loading via `file://`, `http` and inside Electron's `renderer` process. The first two will give you actual results while `renderer` yields empty array.
",nitsakh,platform/macOS;documentation :notebook:;beginner friendly;bug :beetle:;version/1.7.x,2017-11-07T20:04:42Z,2018-08-03T00:50:09Z,kysely,kysely;felixrieseberg;melvin-clickprofits;haoRchen;nitsakh;tonyganch;nornagon,felixrieseberg;sofianguy;codebytere,codebytere,nitsakh,,nornagon,
electron/electron,11101,"process.versions does not include new version format * Electron version: 1.8.2-beta.2
* Operating system: macOS

### Expected behavior

process.versions should print `1.8.2-beta.2` for electron

### Actual behavior

`1.8.2` is printed

### How to reproduce

Use devtools and execute `process.versions`",felixrieseberg,bug :beetle:,2017-11-12T17:27:00Z,2017-11-15T01:18:04Z,bpasero,,felixrieseberg,,felixrieseberg,,ckerr,
electron/electron,11147,"Spellchecking broken in iFrames in 1.8.* * Electron version: 1.8.x only. Tested with 1.8.1, 1.8.2-beta.1, 1.8.2-beta.2. Not seen with any 1.7 or 1.6
* Operating system: macOS, ubuntu 17.04, probably others

### Expected behavior

Setting the following should result in all words being marked as mispelled on the page as in electron versions prior to 1.8.

```js
require('electron').webFrame.setSpellCheckProvider('enUS', true, {
	spellCheck: (word) => false
})
```

### Actual behavior

In 1.8.* Words are marked as mispelled in the main frame, but not child iframes. See screenshots below....

**1.8.2-beta.2**
![screen shot 2017-11-17 at 11 35 55](https://user-images.githubusercontent.com/103586/32945726-79af89b6-cb8c-11e7-8b03-7b1d3628ad22.png)

**1.7.9**
![screen shot 2017-11-17 at 11 36 56](https://user-images.githubusercontent.com/103586/32945755-8ad98052-cb8c-11e7-8bec-74a81d6f0556.png)

### How to reproduce

```
git clone https://github.com/wavebox/electron-quick-start.git
cd electron-quick-start
git checkout 1_8_spellchecker
npm install
npm start
```

I've done a little bit of digging, but haven't come up with a solid solution. It looks like the way the spell check provider works was changed between chrome 58 and 59. `SetTextCheckClient` was added to `atom_api_web_frame.cc` in the 1.8 upgrade and a little searching on that reveals [this conversation chromium](https://bugs.chromium.org/p/chromium/issues/detail?id=638361) which talks about the refactoring the spell checker to be frame-based rather than view-based.",deepak1556,platform/macOS;bug :beetle:;version/1.8.x,2017-11-17T11:50:03Z,2017-12-21T08:00:02Z,Thomas101,,sofianguy,,deepak1556,,zcbenz,
electron/electron,11150,"titleBarStyle: hidden logs an error <!--
Thanks for opening an issue! A few things to keep in mind:

- The issue tracker is only for bugs and feature requests.
- Before reporting a bug, please try reproducing your issue against
  the latest version of Electron.
- If you need general advice, join our Slack: http://atom-slack.herokuapp.com
-->

* Electron version: 1.8.2
* Operating system: macOS 10.13.1 

### Expected behavior
The use of `titleBarStyle: hidden` should not log an error.

### Actual behavior
When using `titleBarStyle: hidden`, the following error gets logged.

```
Electron[10655:980586] *** WARNING: Textured window <AtomNSWindow: 0x7fcb0f71bdb0> is getting an implicitly transparent titlebar. This will break when linking against newer SDKs. Use NSWindow's -titlebarAppearsTransparent=YES instead.
```

### How to reproduce

Set the `titleBarStyle` of the electron window to `hidden`.",felixrieseberg,platform/macOS;bug :beetle:;version/1.8.x,2017-11-17T16:04:31Z,2018-03-14T00:01:06Z,hpohlmeyer,hpohlmeyer;qazbnm456;axelkennedal;rmnprt;venom90;Eugeny;shams-ali;aguynamedben;sambeau;varave;nehbit;singhshashi;dhanyn10;hacdias;felixrieseberg;movingobjects;caesarsol;steffanhalv,felixrieseberg;sofianguy,,felixrieseberg,,felixrieseberg,
electron/electron,11182,"fs.readFile(path, null, cb) TypeError: Bad arguments Hello!
When read file from asar I see error: TypeError: Bad arguments.
`fs.readFile(path, null, cb)`
This code work fine:
`fs.readFile(path, {}, cb)`

If use fs-extra throw same error:
`fse.readFile(path)`

Tested in 1.8.2-beta.2",felixrieseberg,bug :beetle:,2017-11-20T14:43:39Z,2017-11-20T16:57:31Z,Feverqwe,felixrieseberg,felixrieseberg,,felixrieseberg,,ckerr,
electron/electron,11269,"Update.exe Flashes on Screen for Windows * Electron version: 1.7.9
* Operating system: Windows 10 / 8.1

### Expected behavior

On running `electron.autoUpdater.checkForUpdates()`, Update.exe should run in the background.

### Actual behavior

On running `electron.autoUpdater.checkForUpdates()`, Update.exe flashes on the screen.

### How to reproduce

In `package.json` set `electronVersion` to `1.7.9` or higher

Build application that calls `electron.autoUpdater.checkForUpdates()`

Update.exe will flash momentarily in the foreground.

### More details

This is not an issue for `electronVersion: 1.6.8.`

Looking quickly at `squirrel-update-win.js` and https://nodejs.org/api/child_process.html, it might be possible to hide this window by setting `windowsHide` to true when calling `spawn` in `spawnUpdate`


",felixrieseberg,platform/windows;bug :beetle:;version/1.7.x,2017-11-27T21:37:35Z,2017-12-06T05:50:13Z,emaciel10,,sofianguy,,felixrieseberg,,zcbenz,
electron/electron,11371,"Filters don't work in webRequest <!--
Thanks for opening an issue! A few things to keep in mind:

- The issue tracker is only for bugs and feature requests.
- Before reporting a bug, please try reproducing your issue against
  the latest version of Electron.
- If you need general advice, join our Slack: http://atom-slack.herokuapp.com
-->

* Electron version: 1.7.9
* Operating system: macOS

### Expected behavior

The callback should be used only for URLs matching the filter.

```
const filter = { urls: ['*://www.googleapis.com'] };
session.defaultSession.webRequest.onBeforeRequest(filter, (details, callback) => {
  console.log('onBeforeRequest: ', details);
  callback({ cancel: true });
});
```

<!-- What do you think should happen? -->

### Actual behavior

The callback is called for random URLs.

```
onBeforeRequest:  { id: 1,
  method: 'GET',
  referrer: '',
  resourceType: 'mainFrame',
  timestamp: 1512654154551.9841,
  url: 'file:///Users/pronebird/apple/mail/build/index.html' }
onBeforeRequest:  { id: 4,
  method: 'GET',
  referrer: '',
  resourceType: 'mainFrame',
  timestamp: 1512654154564.2021,
  url: 'chrome-devtools://devtools/bundled/inspector.html?remoteBase=https://chrome-devtools-frontend.appspot.com/serve_file/@691bdb490962d4e6ae7f25c6ab1fdd0faaf19cd0/&can_dock=&toolbarColor=rgba(223,223,223,1)&textColor=rgba(0,0,0,1)&experiments=true' }
```

<!-- What actually happens? -->
",codebytere,platform/macOS;bug :beetle:;version/1.7.x;3-0-x,2017-12-07T13:45:47Z,2019-07-25T17:20:03Z,pronebird,Pingze-github;brospars;tcd156;naturejune;amanharwara;nref-dan,sofianguy,,codebytere,,codebytere,
electron/electron,11376,"menu.popup() doesn't accept the ""async"" option anymore. * Electron version: fails only on 1.8.2-beta.2, 1.8.2-beta.3 (works on 1.8.2-beta.1)
* Operating system: macOS 10.13.2

### Expected behavior

Calling `menu.popup({async: true})` from the main or renderer process should work (it does in versions 1.8.2-beta.1 and 1.7.9 and below).

### Actual behavior

When calling `menu.popup({async: true})` with 1.8.2-beta.2 and 1.8.2-beta.3, it throws the following error:

From main process:
`Uncaught Exception: TypeError: Error processing argument at index 0, conversion failure from #<Object>`

From renderer process:
`Error: Could not call remote function ''. Check that the function signature is correct. Underlying error: Error processing argument at index 0, conversion failure from #<Object>`

### How to reproduce

https://github.com/romaincointepas/electron-quick-start

- menu will show after 3 seconds behind at the pointer position with electron 1.7.9 and 1.8.2-beta.1
- menu will now show (error in console) when using electron 1.8.2-beta.2 and 1.8.2-beta.2",felixrieseberg,component/menu;bug :beetle:;bug/regression :leftwards_arrow_with_hook:,2017-12-07T20:04:50Z,2017-12-12T00:02:34Z,romaincointepas,felixrieseberg;romaincointepas;sindresorhus,felixrieseberg;alexeykuzmin,,felixrieseberg,,ckerr,
electron/electron,11389,"checkbox in dialog not working <!--
Thanks for opening an issue! A few things to keep in mind:

- The issue tracker is only for bugs and feature requests.
- Before reporting a bug, please try reproducing your issue against
  the latest version of Electron.
- If you need general advice, join our Slack: http://atom-slack.herokuapp.com
-->

* Electron version: 1.8.2-beta.3
* Operating system: Mac OS X 10.12.6

### Expected behavior

When ticking the checkbox on a dialog box we should receive a true value in the callback
<!-- What do you think should happen? -->

### Actual behavior

I always receive false value checked or not
<!-- What actually happens? -->

### How to reproduce

clone https://github.com/electron/electron-quick-start  project and add this to renderer.js

`require('electron').remote.dialog.showMessageBox({
  type: ""question"",
  buttons: [""OK"", ""Cancel""],
  message: ""This is a test."",
  checkboxLabel: ""Do not show this message again.""  
}, function (...args) { console.log(...args) })`

It will always display `0 false`

I also tested on Windows 10 and it's working as expected.
And I tested the electron@1.7.9 on both windows and mac OS X, it works too.
",codebytere,platform/macOS;bug :beetle:;bug/regression :leftwards_arrow_with_hook:;version/1.8.x,2017-12-09T14:58:47Z,2018-01-17T13:52:15Z,mymyoux,codebytere;agalwood;ckerr,sofianguy;codebytere;alexeykuzmin,,codebytere,,codebytere,
electron/electron,11391,"showOpenDialog using 'openFile' on macOS selects directory  * Electron version: `1.7.9`
* Operating system: `macOS 10.13.2 (17C88)`

### Expected behavior

The dialog only allows to select *files* with the `.foo` extension.

### Actual behavior

On macOS it will select a directory with the `.foo` extension (e.g. extracted archive) and does not allow to drill into the folder that might have a file with the same name...

### How to reproduce

```
var showOpenDialogOptions = { properties: [ 'openFile' ], filters: [ { name: 'Foo file', extensions: [ 'foo' ] } ]
    };
electron.dialog.showOpenDialog(showOpenDialogOptions, function(selectedFiles) {
    // ...
});",codebytere,platform/macOS;bug :beetle:;version/1.7.x,2017-12-10T00:21:57Z,2018-05-28T00:16:55Z,lutzroeder,shreyneil;codebytere;lutzroeder,sofianguy,,codebytere,,lutzroeder,
electron/electron,11429,"Menuitem display missing shift modifier in accelerator <!--
Thanks for opening an issue! A few things to keep in mind:

- The issue tracker is only for bugs and feature requests.
- Before reporting a bug, please try reproducing your issue against
  the latest version of Electron.
- If you need general advice, join our Slack: http://atom-slack.herokuapp.com
-->

* Electron version: 1.8.2-beta.3
* Operating system: Windows / Linux

### Expected behavior
Expect accelerator correctly includes modifier

<!-- What do you think should happen? -->

### Actual behavior
For some key combination, shift modifier is not displayed while functionwise it works.

![image](https://user-images.githubusercontent.com/1210596/33964550-a0ca46a4-e00d-11e7-93b1-832317f60436.png)

<!-- What actually happens? -->

### How to reproduce

```
const menu = Menu.buildFromTemplate([
    {
      label: 'Test',
      submenu: [
        {
          label: 'Missing modifier',
          accelerator: 'Control+Shift+F'
        },
        {
          label: 'Working',
          accelerator: 'Control+Shift+Tab'
        }
      ]
    }
  ]);

Menu.setApplicationMenu(menu);
```

then ctrl-shift-f will be displayed as ctrl-f only.

This started from 1.8.2-beta.2, peeking history between version it seems like patch change around accelerator in libchromiumcontent might be reason - but I couldn't verify it by myself.

<!-- 

Your best chance of getting this bug looked at quickly is to provide a REPOSITORY that can be cloned and run.

You can fork https://github.com/electron/electron-quick-start and include a link to the branch with your changes.

If you provide a URL, please list the commands required to clone/setup/run your repo e.g.

  $ git clone $YOUR_URL -b $BRANCH
  $ npm install
  $ npm start || electron .

-->
",zcbenz,platform/windows;platform/linux;component/menu;bug :beetle:;bug/regression :leftwards_arrow_with_hook:;version/1.8.x;3-0-x,2017-12-13T21:56:24Z,2018-01-08T07:15:29Z,kwonoj,alexeykuzmin,sofianguy;alexeykuzmin;nornagon,,zcbenz,,zcbenz,
electron/electron,11430,"cannot break in 1.8.2 * Electron version: v1.8.2-beta.3 x86
* Operating system: win7 x64

### Expected behavior

breaking

### Actual behavior

no breaking

### How to reproduce

- `electron-v1.8.2-beta.3-win32-ia32\electron.exe --inspect-brk`
- attach the chrome dev tools via chrome://inspect
- debugger should open stopped (it doesn't) other breakpoints will also not be hit

1.7.9 is ok",MarshallOfSound,platform/windows;bug :beetle:;bug/regression :leftwards_arrow_with_hook:;version/1.8.x,2017-12-13T22:26:09Z,2018-01-04T21:20:37Z,bughit,alexeykuzmin;MarshallOfSound,sofianguy;ckerr,,MarshallOfSound,,MarshallOfSound,
electron/electron,11439,"Offscreen renderer compositor in gpu mode fails and falls back to SoftwareOutputDevice When using the offscreen renderer WITHOUT disabling hardware acceleration, it seems like the compositor output device fails to open a GPU channel and (after 5 tries) falls back to using the SoftwareOutputDevice. Seems like this doesn't happen for non-OSR windows (similar code path succeeds in the compositor code, when I set a breakpoint around the failure point), so it may be something specific to OSR.

electron --enable-logging --v=1 main.js yields 5x :
`[31672:1214/093050.323:ERROR:gl_surface_egl.cc(785)] eglCreateWindowSurface failed with error EGL_BAD_ALLOC`

More details following the template data.


* Electron version: 1.8.2beta3, 1.7.9, 1.7.3, 1.4.15
* Operating system: Win 8.1, Win 10

### Expected behavior

GPU channel for compositor is created.

### Actual behavior

software_output_device_ is created instead.

### How to reproduce

1. Grab the OSR example from the electron github: https://github.com/electron/electron/blob/master/docs/tutorial/offscreen-rendering.md
2. Comment out the `app.disableHardwareAcceleration()` line.
3. Run `electron --enable-logging --v=1 main.js`  (or whatever js you copy that example to)
4. Observe `[31672:1214/093050.323:ERROR:gl_surface_egl.cc(785)] eglCreateWindowSurface failed with error EGL_BAD_ALLOC` in the log.


More very verbose details:

I am hoping to use the OSR composited GPU texture directly on the Electron side, staying on the GPU, since we'll be doing other things with this texture on the GPU (without pulling down the pixels to system memory, then re-uploading it to GPU to re-render with it, which is slow). This also allows us to take advantage of e.g. WebGL, etc.

From my understanding, in the main process:
`libcc : src\content\browser\compositor\gpu_process_transport_factory.cc`
`GpuProcessTransportFactory::EstablishedGpuChannel` calls some GPU channel IPC code in `libcc : src\gpu\ipc\client\command_buffer_proxy_impl.cc` and &result returns false (or doesn't set true?), which causes an IPC failure: `Failed to send GpuChannelMsg_CreateCommandBuffer`. This results in `gpu_process_transport_factory.cc` `bool created_gpu_browser_compositor = !!context_provider && !!shared_worker_context_provider_;` to be false. So, the GPU channel setup has failed for the compositor. It tries up to 5 times:
```
    if (!created_gpu_browser_compositor) {
      // Try again.
      gpu::GpuChannelEstablishedCallback callback(
          base::Bind(&GpuProcessTransportFactory::EstablishedGpuChannel,
                     callback_factory_.GetWeakPtr(), compositor,
                     create_gpu_output_surface, num_attempts + 1));
      DCHECK(gpu_channel_factory_);
      gpu_channel_factory_->EstablishGpuChannel(callback);
      return;
    }
```
but this fails for the same reason every time.

Looking at the gpu process, presumably in response to the IPC message sent from the main process, it's the original error message from the verbose logging:
`[31672:1214/093050.323:ERROR:gl_surface_egl.cc(785)] eglCreateWindowSurface failed with error EGL_BAD_ALLOC`
`libcc : src\ui\gl\gl_surface_egl.cc` inside `NativeViewGLSurfaceEGL::Initialize` calls
```
  // Create a surface for the native window.
  surface_ = eglCreateWindowSurface(
      GetDisplay(), GetConfig(), window_, &egl_window_attributes[0]);

  if (!surface_) {
    LOG(ERROR) << ""eglCreateWindowSurface failed with error ""
               << GetLastEGLErrorString();
```
which fails. So, maybe the way Electron sets up the OSR is incompatible with eglCreateWindowSurface? The error message is unfortunately not very specific.

After these 5 failures, it falls back to using a software compositor output:
```
    if (!create_gpu_output_surface) {
      display_output_surface =
          base::MakeUnique<SoftwareBrowserCompositorOutputSurface>(
              CreateSoftwareOutputDevice(compositor.get()), vsync_callback,
              compositor->task_runner());
```
which calls back to Electron's `OffScreenRenderWidgetHostView::CreateSoftwareOutputDevice`, creates a `software_output_device_ = new OffScreenOutputDevice(...)`, and once this is set, `OffScreenRenderWidgetHostView::OnSwapCompositorFrame` runs:
```
    if (software_output_device_) {
      ... cpu path ...
    } else {
      ... gpu path? ...
    }
```
and the gpu path essentially never gets used. So we aren't able to get a GPU texture of the compositor output in the main process to use for other things.

Sorry in advance for such a complex problem, maybe masked in the past due to the built-in fallback code, but maybe it's some simple setting that would make more sense to you guys. We were really hoping to be able to use GPU acceleration in the compositor output if possible! Thanks!",brenca,platform/windows;blocked/need-info 閴;bug :beetle:;version/1.7.x;version/1.8.x,2017-12-14T18:57:30Z,2019-01-31T20:35:32Z,vulture,vulture;brenca;limoxi;sofianguy,sofianguy;brenca,sofianguy;codebytere,brenca,,sofianguy,
electron/electron,11549,"Every app with electron has app-name ""Electron"" in web notifications 
* Electron version: 1.7.8
* Operating system: Debian 9.3

### Expected behavior

""App-name"" field (libnotify) in notifications coming from BrowserWindow (WebView perhaps?) should be filled with the name of the app (either ""name"" or ""productName"" from package.json), or at least it should be allowed to modify its value within Electron.

### Actual behavior

Every notification have ""app-name"" field set to ""Electron""

### How to reproduce

Open a BrowserWindow object on any page which contains web notifications, such as https://developer.mozilla.org/en-US/docs/Web/API/notification",ckerr,platform/linux;bug :beetle:;version/1.7.x;version/1.8.x,2018-01-01T21:48:24Z,2018-03-12T00:33:07Z,Enrico204,ckerr,sofianguy;ckerr,,codebytere;ckerr,codebytere,ckerr,
electron/electron,11587,"Accessibility issue: Electron system tray context menu on Windows is not keyboard navigable <!--
Thanks for opening an issue! A few things to keep in mind:

- The issue tracker is only for bugs and feature requests.
- Before reporting a bug, please try reproducing your issue against
  the latest version of Electron.
- If you need general advice, join our Slack: http://atom-slack.herokuapp.com
-->

* Electron version: 1.7.10
* Operating system: Windows 10

### Expected behavior

It is possible to access system tray items and their respective context menus on Windows using the keyboard only. This functionality is important for accessibility reasons.

The system tray is selected using the key combination **WINDOWS+B** and then opened using the **ENTER** key. It is then possible to navigate to a specific icon using the arrow keys and select it with **ENTER** to open the icon's context menu. It _should_ be possible to then navigate through this menu using the arrow keys and select a specific item with **ENTER**.

### Actual behavior

Arrow key navigation and ENTER selection is not available for Electron apps' system tray icon context menus. Pressing the arrow keys while the system tray icon's context menu is open, after being opened using the keyboard steps above, produces no result.

### How to reproduce

1. **WINDOWS+B** and then **ENTER** to open the list of icons
2. Arrow keys and to select the Electron app's icon
3. Press **SHIFT+F-10** to open the icon's context menu
4. Observe that arrow keys are not useable within this icon's menu, but are for other icons.

### Technical details

See **notify_icon.cc**'s function `NotifyIcon::PopUpContextMenu` which makes a call to the `->RunMenuAt`. I am new to the Electron codebase, but as far as I can tell, this is `RunMenuAt` call is defined in Chromium, meaning we can't change it directly, but will need to find another way to show context menus that is keyboard accessible.

  ",ckerr;zcbenz,platform/windows;component/accessibility;bug :beetle:;7-0-x;8-x-y;7-1-x;9-x-y,2018-01-08T03:25:21Z,2020-06-18T04:21:44Z,josimi,josimi;brentgti;danikane;ckerr,sofianguy;alexeykuzmin;ckerr,sofianguy;alexeykuzmin;miniak,ckerr;zcbenz,,brenca,
electron/electron,11636,"menu.popup() callback argument doesn't seem to work * Electron version: 1.7.9
* Operating system: macOS 10.13 and Windows 10

### Expected behavior

`menu.popup(options, callback)` to execute `callback` function when context menu is closed

### Actual behavior

`callback` function is not executed

### How to reproduce

I am calling the code from the main process.

```
let menu = electron.Menu.buildFromTemplate(template);
menu.popup({
  async: true,
  x: 10,
  y: 10
}, () => {
   // this is not executed  
});
```",codebytere,platform/windows;platform/macOS;bug :beetle:;version/1.7.x,2018-01-14T17:21:34Z,2018-01-23T12:32:42Z,astoilkov,astoilkov;codebytere;brenca,sofianguy,,codebytere,,brenca,
electron/electron,11715,"How to use stopPainting() ? <!--
Thanks for opening an issue! A few things to keep in mind:

- The issue tracker is only for bugs and feature requests.
- Before reporting a bug, please try reproducing your issue against
  the latest version of Electron.
- If you need general advice, join our Slack: http://atom-slack.herokuapp.com
-->

* Electron version: 1.7.11
* Operating system: win10 x64

i want record every frame to make a video,

### Expected behavior

stop painting page, until call startPainting()

### Actual behavior

not stop painting page

### How to reproduce
```js
const electron = require('electron');
const fs = require('fs');
const app = electron.app
const BrowserWindow = electron.BrowserWindow

let mainWindow

// app.disableHardwareAcceleration()
function createWindow() {
  mainWindow = new BrowserWindow({
    width: 480, height: 800, frame: false, resizable: false, // show: false,
    webPreferences: {
      offscreen: true
    }
  })
  // mainWindow = new BrowserWindow({ width: 480, height: 800 })
  var i = 0;
  mainWindow.webContents.on('paint', (event, dirty, image) => {
    mainWindow.webContents.stopPainting()
    const data = image.toPNG()
    fs.writeFileSync('./f/' + i++ + '.png', data)
    // mainWindow.webContents.startPainting()
  })
  mainWindow.webContents.setFrameRate(1)

  mainWindow.on('closed', function () {
    mainWindow = null
  })
  
  var url = 'https://github.com';
  mainWindow.loadURL(url)
  //mainWindow.webContents.openDevTools()

}

app.on('ready', createWindow)
app.on('window-all-closed', function () {
  if (process.platform !== 'darwin') {
    app.quit()
  }
})
app.on('activate', function () {
  if (mainWindow === null) {
    createWindow()
  }
})
```
",brenca,platform/windows;bug :beetle:;component/offscreen;version/1.7.x;version/1.8.x,2018-01-24T09:36:57Z,2018-02-16T13:21:02Z,zengming00,brenca;zengming00;codebytere,brenca;sofianguy,,brenca,,codebytere,
